date,course,race_id,off,race_name,class,pattern,age_band,dist_m,going,surface,ran,num,pos,draw,ovr_btn,horse_id,horse,age,sex,lbs,hg,secs,dec,jockey_id,jockey,trainer_id,trainer,or,rpr,sire_id,sire,dam_id,dam,damsire_id,damsire
2023-02-26,Sha Tin (HK),834162,9:15,Hong Kong Classic Cup (Conditions) (4yo) (Course A+3) (Turf),,,4yo,1800.0,Good To Firm,Turf,14,3,14,14,15.25,4684998,Beautyverse (NZ),4,G,126,ht,109.31,28.00,87112,James McDonald,12767,A S Cruz,88,63,894142,Tarzino (NZ),3900192,The Love Of Money (AUS),655411,Casino Prince
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,6,1,1,0,3347612,Chiron (NZ),5,G,129,t,99.28,13.20,88536,K C Leung,3550,David A Hayes,33,49,752305,Makfi (GB),2628004,Inara Belle (NZ),466191,Elusive Quality
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,7,2,4,1.75,3302791,El Valiente (AUS),6,G,129,t,99.63,2.80,79529,Hugh Bowman,16095,C Fownes,33,45,597619,Savabeel (AUS),746109,Valdemoro (AUS),455703,Encosta De Lago
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,13,3,2,2.5,4091063,Fortune Marbo (NZ),4,G,117,tb,99.78,5.70,95383,L Hewitson,30441,T P Yung,21,31,681421,Per Incanto (USA),4091062,Zip Zap (NZ),500343,Stravinsky
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,9,4,11,3.5,3217525,Gold Comet (ARG),6,G,125,b,99.98,21.00,88632,Harry Bentley,15856,C H Yip,29,37,520543,Exchange Rate (USA),653855,Quendom (ARG),595677,Interprete
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,14,5,5,5.25,2999324,Speed Force (IRE),7,G,115,,100.33,16.00,88434,Matthew Chadwick,20011,C W Chang,19,23,602298,Camacho (GB),750032,Viva Diva GB,589733,Hurricane Run
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,11,6,14,6.75,2816452,Fortune Triple (IRE),6,G,119,,100.63,36.00,99123,Jerry Chau,17998,Y S Tsui,25,26,740981,Lope De Vega (IRE),991629,Kerry Gal (IRE),531769,Galileo
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,8,7,10,7.75,3237961,Run Run Good (ARG),6,G,126,tb,100.83,7.80,88634,Karis Teetan,12787,K L Man,30,28,572722,Grand Reward (USA),786445,La Campoy (ARG),81778,Luhuk
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,2,8,9,7.75,3006396,Lucky Victor (AUS),6,G,129,tb,100.84,28.00,95720,K H Alfred Chan,35035,Jimmy Ting,38,36,642055,Champions Gallery (GB),3006395,Images (AUS),528538,Fusaichi Pegasus
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,1,9,8,8,3730970,Colourful Baron (IRE),4,G,135,tb,100.88,8.10,83746,Silvestre De Sousa,31473,Richard Gibson,39,36,671647,Dark Angel (IRE),893499,Tawayna (IRE),506927,Invincible Spirit
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,10,10,13,9.25,2424436,Regency Gem (NZ),8,G,119,tv,101.13,19.00,95725,Matthew Poon,28673,W Y So,25,20,736110,Showcasing (GB),668104,The Myth (NZ),450464,Cape Cross
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,12,11,12,11,4039119,Splendid Star (AUS),4,G,118,,101.48,64.00,88300,M L Yeung,12760,L Ho,22,12,872464,Deep Field (AUS),4039118,Xena Express (AUS),510526,Danzero
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,4,12,3,12,4045814,Super Hornet (NZ),4,G,131,tb,101.68,18.00,91255,V Borges,36353,Douglas Whyte,35,23,869262,Sweynesse (AUS),3564037,Klairevoyant (AUS),510321,Flying Spur
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,3,13,6,12.25,3217526,Flying Mighty (AUS),6,G,133,tb,101.74,55.00,98196,L J Ferraris,23445,D J Hall,37,25,671991,Husson (ARG),1319808,Ibis (AUS),633794,Al Samer
2023-03-05,Sha Tin (HK),834900,5:00,Cornwall Handicap  (3yo+) (Dirt),Class 5,,3yo+,1600.0,Standard,AW,14,5,14,7,15.5,4205030,Brilliant Eight (NZ),4,G,126,b,102.38,20.00,94181,H N Jack Wong,17998,Y S Tsui,33,14,801155,Ocean Park (NZ),4205029,Tataki (AUS),528538,Fusaichi Pegasus
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,12,1,6,0,4421966,Ching (NZ),4,G,118,,94.82,2.60,95383,L Hewitson,20011,C W Chang,61,75,866958,Frosted (USA),3024761,Darci Dancer (NZ),632831,Darci Brahma
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,5,2,3,1.25,3835607,Hava Nageela (IRE),4,G,125,b,95.07,8.40,83746,Silvestre De Sousa,33689,F C Lor,68,79,905467,Aclaim (IRE),551191,Quads Melody (IRE),108482,Spinning World
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,3,3,9,1.5,3803232,The Best Peach (IRE),4,G,131,t,95.12,60.00,98196,L J Ferraris,12767,A S Cruz,74,84,866654,Twilight Son (GB),697772,Poyle Meg GB,503875,Dansili
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,13,4,7,1.5,4076066,Happy Day (NZ),4,G,118,,95.13,11.00,88434,Matthew Chadwick,28673,W Y So,61,71,681421,Per Incanto (USA),832250,Siciliani (NZ),632831,Darci Brahma
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,1,5,13,2,4361054,Alacrity (CHI),4,G,135,t,95.22,12.00,88634,Karis Teetan,35043,Jamie Richards,78,87,740067,Lookin At Lucky (USA),784268,Afirmate Catalina (CHI),472990,Special Quest
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,6,6,14,2.75,3142189,Powerful Wings (GB),5,G,125,b,95.37,16.00,88632,Harry Bentley,13936,P F Yiu,68,75,840020,Kingman (GB),764480,Dream Peace (IRE),503875,Dansili
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,2,7,4,3.5,3626702,Beauty Inspire (IRE),4,G,132,,95.52,5.70,79529,Hugh Bowman,12739,J Size,75,81,1004665,Mehmas (IRE),906859,Darwell (IRE),450077,Zamindar
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,4,8,5,3.75,4113871,Massive Action (NZ),5,G,128,v,95.58,9.80,88536,K C Leung,33689,F C Lor,71,76,748255,Reliable Man (GB),914133,Classical (NZ),500343,Stravinsky
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,7,9,2,3.75,2396259,Invincible Missile (AUS),7,G,124,t,95.58,62.00,91255,V Borges,16095,C Fownes,67,72,780035,Smart Missile (AUS),2396258,Phaedra (AUS),532968,Hussonet
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,14,10,8,3.75,3024768,Bulletproof (NZ),6,G,122,v,95.58,68.00,88999,Ruan Maia,13936,P F Yiu,65,70,829901,Dissident (AUS),3024767,Tempting Delight (AUS),720303,Northern Meteor
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,9,11,10,4.25,2958976,Total Power (AUS),7,G,118,b,95.67,101.00,95720,K H Alfred Chan,23445,D J Hall,66,70,1709925,Dundeel (NZ),807027,Plumm (AUS),455703,Encosta De Lago
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,8,12,11,4.75,3309402,Prince Alex (AUS),4,G,123,p,95.77,15.00,90687,C Y Ho,36353,Douglas Whyte,66,69,770558,Animal Kingdom (USA),671346,Alexandra Rose (SAF),80485,Caesour
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,11,13,1,5.5,3332090,Kings Capital (AUS),6,G,119,b,95.92,14.00,88300,M L Yeung,3550,David A Hayes,62,63,770558,Animal Kingdom (USA),872842,Dual Star (AUS),592483,Starcraft
2023-03-05,Sha Tin (HK),834901,9:45,Suffolk Handicap  (3yo+) (Course B+2) (Turf),Class 3,,3yo+,1600.0,Good,Turf,14,10,14,12,8.75,4352820,Packing Hurricane (GB),4,G,118,t,96.57,53.00,95725,Matthew Poon,16095,C Fownes,63,57,833541,Mondialiste (IRE),718463,Storming Sioux GB,533495,Storming Home
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,3,1,10,0,4770049,Excellent Fighter (AUS),4,G,132,t,69.34,4.70,83746,Silvestre De Sousa,13936,P F Yiu,57,75,753334,Hinchinbrook (AUS),4770048,Whitney (AUS),518730,More Than Ready
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,6,2,12,2.5,4820526,Galvanic (AUS),3,G,129,tp,69.84,5.40,90687,C Y Ho,35043,Jamie Richards,54,64,753343,Ilovethiscity (AUS),3057813,Miss Hottie (AUS),519563,Commands
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,1,3,7,4,4019238,Classic Moon (NZ),5,G,135,tp,70.14,24.00,88434,Matthew Chadwick,28673,W Y So,60,65,716511,Tavistock (NZ),3652203,Galaktika (NZ),575178,Thorn Park
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,14,4,8,4.25,3142159,Red Titan (GB),5,G,124,t,70.19,9.50,76995,Luke Currie,12739,J Size,49,53,864563,Territories (IRE),430846,Quiet Queen GB,556063,Sulamani
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,9,5,3,5,4926659,Golden Luck (NZ),3,G,125,t,70.34,4.10,95725,Matthew Poon,12787,K L Man,52,54,681421,Per Incanto (USA),647863,Creil (NZ),75141,Frenchpark
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,10,6,1,5,4926656,Plentiful (AUS),3,G,127,h,70.35,44.00,88642,Antoine Hamelin,39762,P C Ng,52,54,901048,Capitalist (AUS),883683,Labdien (AUS),728212,Stryker
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,12,7,14,6,4841456,M Unicorn (NZ),4,G,125,het,70.54,75.00,88632,Harry Bentley,16095,C Fownes,50,48,597619,Savabeel (AUS),2740962,Candelabra (NZ),519564,Pins
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,4,8,13,6.25,4763516,Fun Together (NZ),4,G,130,t,70.60,21.00,99123,Jerry Chau,30441,T P Yung,57,55,695691,Rip Van Winkle (IRE),960383,Honorjeu (NZ),503034,Montjeu
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,5,9,5,6.25,3413872,Star Ascension (AUS),4,G,130,t,70.60,4.10,79529,Hugh Bowman,23445,D J Hall,55,53,903909,Flying Artie (AUS),921473,Kentucky Miss (AUS),780033,Foxwedge
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,8,10,2,7,4728033,Curling Speed (NZ),3,G,127,b,70.74,111.00,88300,M L Yeung,17998,Y S Tsui,52,48,849441,Satono Aladdin (JPN),771084,Tip The Wink (NZ),500343,Stravinsky
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,13,11,6,7.5,4728031,Goal Oriented (AUS),4,G,124,t,70.84,103.00,88536,K C Leung,35035,Jimmy Ting,49,43,904208,Xtravagant (NZ),800744,Tiffin (AUS),87296,Grand Lodge
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,11,12,11,8,4912567,Speedy Chariot (NZ),3,G,127,,70.94,14.00,88634,Karis Teetan,36353,Douglas Whyte,52,45,710836,Zacinto (GB),1573709,Napa Sky (NZ),500343,Stravinsky
2023-03-05,Sha Tin (HK),834902,5:30,Cumberland Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1200.0,Good,Turf,13,2,13,9,8,3654391,Jazz Club (IRE),4,G,135,b,70.95,87.00,88999,Ruan Maia,12762,K W Lui,60,52,726295,Starspangledbanner (AUS),831587,Princess Desire (IRE),42373,Danehill
2023-03-05,Sha Tin (HK),834903,6:00,Devon Handicap  (3yo+) (Course B+2) (Turf),Class 1,,3yo+,1200.0,Good,Turf,8,2,1,1,0,2560353,Duke Wai (NZ),7,G,130,v,68.26,7.90,99123,Jerry Chau,39762,P C Ng,112,117,681421,Per Incanto (USA),1128931,Shes Swan Lake (NZ),95267,Green Perfume
2023-03-05,Sha Tin (HK),834903,6:00,Devon Handicap  (3yo+) (Course B+2) (Turf),Class 1,,3yo+,1200.0,Good,Turf,8,1,2,2,.5,3266328,Courier Wonder (NZ),5,G,135,h,68.36,2.90,79529,Hugh Bowman,12739,J Size,115,118,822024,Sacred Falls (NZ),2510750,Fabulist (NZ),597619,Savabeel
2023-03-05,Sha Tin (HK),834903,6:00,Devon Handicap  (3yo+) (Course B+2) (Turf),Class 1,,3yo+,1200.0,Good,Turf,8,5,3,8,.75,3791356,Nervous Witness (AUS),5,G,122,h,68.41,3.00,95383,L Hewitson,3550,David A Hayes,102,104,751815,Star Witness (AUS),3791355,Hadiklaim (AUS),690105,War Pass
2023-03-05,Sha Tin (HK),834903,6:00,Devon Handicap  (3yo+) (Course B+2) (Turf),Class 1,,3yo+,1200.0,Good,Turf,8,8,4,4,2,3607321,Lucky With You (AUS),5,G,118,p,68.66,8.50,88634,Karis Teetan,3550,David A Hayes,98,96,588470,Artie Schiller (USA),3607320,Heredera (AUS),720303,Northern Meteor
2023-03-05,Sha Tin (HK),834903,6:00,Devon Handicap  (3yo+) (Course B+2) (Turf),Class 1,,3yo+,1200.0,Good,Turf,8,4,5,6,2.25,3097187,Rewarding Together (AUS),6,G,123,tb,68.71,9.00,88434,Matthew Chadwick,33689,F C Lor,103,100,804723,Pierro (AUS),3097186,Bella Rossie (AUS),509320,Testa Rossa
2023-03-05,Sha Tin (HK),834903,6:00,Devon Handicap  (3yo+) (Course B+2) (Turf),Class 1,,3yo+,1200.0,Good,Turf,8,6,6,5,6,3625088,Blaze Warrior (AUS),5,G,121,tb,69.46,10.00,83746,Silvestre De Sousa,12739,J Size,101,86,704777,Sebring (AUS),785031,Liesele (AUS),577888,Exceed And Excel
2023-03-05,Sha Tin (HK),834903,6:00,Devon Handicap  (3yo+) (Course B+2) (Turf),Class 1,,3yo+,1200.0,Good,Turf,8,7,7,7,9,3654221,Campione (GB),4,G,119,t,70.06,29.00,95725,Matthew Poon,12767,A S Cruz,101,76,860893,Brazen Beau (AUS),838804,Josefa Goya GB,661629,Sakhees Secret
2023-03-05,Sha Tin (HK),834903,6:00,Devon Handicap  (3yo+) (Course B+2) (Turf),Class 1,,3yo+,1200.0,Good,Turf,8,3,8,3,9.75,3564041,Master Eight (AUS),5,G,125,tp,70.21,19.00,88536,K C Leung,33689,F C Lor,105,78,554554,Oamaru Force (AUS),883306,Curzon Dancer (AUS),104011,Danehill Dancer
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,11,1,13,0,2953195,Colonel (NZ),6,G,132,v,69.74,11.50,83746,Silvestre De Sousa,13936,P F Yiu,37,52,830777,Ferlax (NZ),2785853,Outrageous Fortune (NZ),63261,Volksraad
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,10,2,7,.75,3072040,Apex Top (SAF),6,G,121,b,69.89,6.10,88632,Harry Bentley,36353,Douglas Whyte,26,39,634697,Flower Alley (USA),620384,Cosima Liszt (CHI),543362,Rich Mans Gold
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,2,3,1,1.5,4381620,Inspiring City (AUS),3,G,133,,70.04,7.20,95725,Matthew Poon,3550,David A Hayes,40,51,994414,Impending (AUS),997286,Collage (AUS),509318,Redoutes Choice
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,1,4,11,2.25,4061642,Happy Forever (AUS),4,G,135,tv,70.19,8.60,79529,Hugh Bowman,12787,K L Man,40,48,879899,Outreach (AUS),986371,Kinder (AUS),528560,Hurricane Sky
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,14,5,4,2.5,3015422,Alloy Star (AUS),7,G,115,b,70.24,5.80,88634,Karis Teetan,30441,T P Yung,20,27,704777,Sebring (AUS),786101,Steps In Time (AUS),104011,Danehill Dancer
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,12,6,3,3,3558200,This Is Guts (AUS),5,G,118,t,70.34,26.00,88999,Ruan Maia,15856,C H Yip,23,29,829788,Kuroshio (AUS),3558199,Silent Stash (AUS),545277,Dash For Cash
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,6,7,5,3.5,2437751,Golden Mission (NZ),7,G,126,tb,70.44,13.00,88434,Matthew Chadwick,20011,C W Chang,31,35,797836,Rock N Pop (AUS),655442,Aimees Idol (NZ),646651,Colombia
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,8,8,6,3.75,3368269,Touch Faith (AUS),5,G,126,,70.49,11.00,76995,Luke Currie,12739,J Size,31,34,879899,Outreach (AUS),949986,Porte Triage (AUS),509318,Redoutes Choice
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,9,9,9,4.25,4440386,Viva A La (NZ),4,G,122,het,70.59,17.00,88536,K C Leung,12760,L Ho,27,29,736110,Showcasing (GB),4440385,Zafrenzy (NZ),597619,Savabeel
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,13,10,2,6,3364075,Zacian (AUS),6,G,118,,70.94,6.70,90687,C Y Ho,16058,C S Shum,23,20,818857,Albrecht (AUS),3364074,Snaffles (AUS),602499,Librettist
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,5,11,10,7.75,2644688,Strive For Glory (USA),6,G,130,et,71.29,14.00,98196,L J Ferraris,28673,W Y So,35,26,775930,Dialed In (USA),2537628,Chu And You (USA),103649,You And I
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,4,12,12,9,3502410,Compulsory (AUS),4,G,130,tb,71.54,30.00,95383,L Hewitson,14044,A T Millard,35,22,839221,No Nay Never (USA),705568,Delta Girl (NZ),462805,General Nediym
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,7,13,8,9.75,3011829,Shanghai Power (NZ),6,G,126,b,71.69,64.00,88300,M L Yeung,17998,Y S Tsui,31,16,805811,Shamexpress (NZ),2346320,Diplomacy (NZ),533036,No Excuse Needed
2023-03-05,Sha Tin (HK),834904,6:30,Essex Handicap  (3yo+) (Course B+2) (Turf),Class 5,,3yo+,1200.0,Good,Turf,14,3,14,14,15.25,4275867,Dream Catcher (AUS),4,G,129,b,72.79,141.00,94181,H N Jack Wong,35035,Jimmy Ting,37,4,885855,Counterattack (AUS),751841,Zeparty (AUS),461621,Zeditave
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,9,1,3,0,3564044,The Multiplier (AUS),5,G,121,tb,68.70,3.60,95383,L Hewitson,3550,David A Hayes,45,59,777681,The Factor (USA),2527706,Nullarbor Nymph (AUS),643635,Danerich
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,1,2,1,.75,1887380,California Concord (AUS),7,G,130,tb,68.85,14.00,95720,K H Alfred Chan,12767,A S Cruz,59,71,596550,Fastnet Rock (AUS),1474280,Miss Concorde (IRE),455703,Encosta De Lago
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,4,3,8,2.5,4241565,Shining Fortune (AUS),4,G,129,e/s,69.20,3.70,88634,Karis Teetan,12739,J Size,53,59,698454,Street Boss (USA),4219775,Catwalk Kitty (AUS),577888,Exceed And Excel
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,5,4,5,3.25,4299473,Yellowfin (AUS),4,G,129,t,69.35,4.50,90687,C Y Ho,12762,K W Lui,53,57,864563,Territories (IRE),688211,Clearly Foxy (USA),551511,Volponi
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,11,5,4,3.5,3127962,Lucky Ruby (AUS),6,G,118,tb,69.40,5.90,83746,Silvestre De Sousa,12787,K L Man,42,45,837877,Zoustar (AUS),899770,Elysian Hera (NZ),500343,Stravinsky
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,12,6,6,4,4403142,Valhalla (NZ),5,G,118,tb,69.50,27.00,88434,Matthew Chadwick,16095,C Fownes,42,43,801155,Ocean Park (NZ),1790963,Eudora (NZ),519564,Pins
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,8,7,2,4.5,4121570,Sure Joyful (NZ),4,G,121,v,69.60,20.00,88536,K C Leung,13936,P F Yiu,45,45,894142,Tarzino (NZ),3502418,Kayleen (NZ),474562,Towkay
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,2,8,7,5,3354010,Gluck Racer (AUS),5,G,132,v,69.70,38.00,88632,Harry Bentley,12760,L Ho,56,54,903384,Super One (AUS),3354009,Keep The Filly (AUS),594946,Keep The Faith
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,6,9,10,9,4827255,Dragon Star (AUS),3,G,128,b,70.50,102.00,88642,Antoine Hamelin,39762,P C Ng,52,37,879768,Pride Of Dubai (AUS),1699846,Raneen (NZ),632682,Perfectly Ready
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,10,10,9,11.75,4334921,Great For You (AUS),4,G,119,p,71.05,22.00,99123,Jerry Chau,17998,Y S Tsui,45,22,633815,Written Tycoon (AUS),665943,Absolutelyfabulous (AUS),105579,Langfuhr
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,3,11,12,13.75,3083646,Millennium Falcon (NZ),6,G,127,h,71.45,114.00,83515,C W Wong,30441,T P Yung,56,26,842791,Charm Spirit (IRE),770200,Potions (AUS),455703,Encosta De Lago
2023-03-05,Sha Tin (HK),834905,7:00,Kowloon Tong Club Trophy (Handicap)  (3yo+) (Dirt),Class 4,,3yo+,1200.0,Standard,AW,12,7,12,11,65.75,4292093,Gem Of South China (AUS),5,G,122,b,81.85,31.00,88300,M L Yeung,35035,Jimmy Ting,46,–,698454,Street Boss (USA),1342350,Truth On Toe (AUS),510321,Flying Spur
2023-03-05,Sha Tin (HK),834906,7:35,Kent Handicap  (3yo+) (Course B+2) (Turf),Class 4,,3yo+,1600.0,Good,Turf,14,5,1,1,0,3450313,Darci Joy (NZ),5,G,128,tb,94.73,5.40,88634,Karis Teetan,13936,P F Yiu,52,71,632831,Darci Brahma (NZ),2505906,High Joy (NZ),546212,High Chaparral
